#	x	y	value.real	value.imag	value.abs
+1.640000e+01	+7.200000e+00	+4.662341e-01	+0.000000e+00	+4.662341e-01
+1.680000e+01	+7.200000e+00	+4.099100e-01	+0.000000e+00	+4.099100e-01
+1.720000e+01	+7.200000e+00	+3.552037e-01	+0.000000e+00	+3.552037e-01
+1.760000e+01	+7.200000e+00	+3.018982e-01	+0.000000e+00	+3.018982e-01
+1.800000e+01	+7.200000e+00	+2.497827e-01	+0.000000e+00	+2.497827e-01
+1.840000e+01	+7.200000e+00	+1.986535e-01	+0.000000e+00	+1.986535e-01
+1.880000e+01	+7.200000e+00	+1.483092e-01	+0.000000e+00	+1.483092e-01
+1.920000e+01	+7.200000e+00	+9.854918e-02	+0.000000e+00	+9.854918e-02
+1.960000e+01	+7.200000e+00	+4.917847e-02	+0.000000e+00	+4.917847e-02
+2.000000e+01	+7.200000e+00	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+7.600000e+00	+9.209840e+00	+0.000000e+00	+9.209840e+00
+4.000000e-01	+7.600000e+00	+8.722612e+00	+0.000000e+00	+8.722612e+00
+8.000000e-01	+7.600000e+00	+8.188127e+00	+0.000000e+00	+8.188127e+00
+1.200000e+00	+7.600000e+00	+7.684697e+00	+0.000000e+00	+7.684697e+00
+1.600000e+00	+7.600000e+00	+7.213094e+00	+0.000000e+00	+7.213094e+00
+2.000000e+00	+7.600000e+00	+6.770353e+00	+0.000000e+00	+6.770353e+00
+2.400000e+00	+7.600000e+00	+6.354531e+00	+0.000000e+00	+6.354531e+00
+2.800000e+00	+7.600000e+00	+5.963880e+00	+0.000000e+00	+5.963880e+00
+3.200000e+00	+7.600000e+00	+5.596912e+00	+0.000000e+00	+5.596912e+00
+3.600000e+00	+7.600000e+00	+5.252200e+00	+0.000000e+00	+5.252200e+00
+4.000000e+00	+7.600000e+00	+4.928382e+00	+0.000000e+00	+4.928382e+00
+4.400000e+00	+7.600000e+00	+4.624062e+00	+0.000000e+00	+4.624062e+00
+4.800000e+00	+7.600000e+00	+4.338071e+00	+0.000000e+00	+4.338071e+00
+5.200000e+00	+7.600000e+00	+4.069256e+00	+0.000000e+00	+4.069256e+00
+5.600000e+00	+7.600000e+00	+3.816527e+00	+0.000000e+00	+3.816527e+00
+6.000000e+00	+7.600000e+00	+3.578873e+00	+0.000000e+00	+3.578873e+00
+6.400000e+00	+7.600000e+00	+3.355347e+00	+0.000000e+00	+3.355347e+00
+6.800000e+00	+7.600000e+00	+3.145064e+00	+0.000000e+00	+3.145064e+00
+7.200000e+00	+7.600000e+00	+2.947189e+00	+0.000000e+00	+2.947189e+00
+7.600000e+00	+7.600000e+00	+2.760948e+00	+0.000000e+00	+2.760948e+00
+8.000000e+00	+7.600000e+00	+2.585604e+00	+0.000000e+00	+2.585604e+00
+8.400000e+00	+7.600000e+00	+2.420468e+00	+0.000000e+00	+2.420468e+00
+8.800000e+00	+7.600000e+00	+2.264890e+00	+0.000000e+00	+2.264890e+00
+9.200000e+00	+7.600000e+00	+2.118256e+00	+0.000000e+00	+2.118256e+00
+9.600000e+00	+7.600000e+00	+1.979986e+00	+0.000000e+00	+1.979986e+00
+1.000000e+01	+7.600000e+00	+1.849534e+00	+0.000000e+00	+1.849534e+00
+1.040000e+01	+7.600000e+00	+1.726385e+00	+0.000000e+00	+1.726385e+00
+1.080000e+01	+7.600000e+00	+1.610052e+00	+0.000000e+00	+1.610052e+00
+1.120000e+01	+7.600000e+00	+1.500078e+00	+0.000000e+00	+1.500078e+00
+1.160000e+01	+7.600000e+00	+1.396035e+00	+0.000000e+00	+1.396035e+00
+1.200000e+01	+7.600000e+00	+1.297510e+00	+0.000000e+00	+1.297510e+00
+1.240000e+01	+7.600000e+00	+1.204116e+00	+0.000000e+00	+1.204116e+00
+1.280000e+01	+7.600000e+00	+1.115482e+00	+0.000000e+00	+1.115482e+00
+1.320000e+01	+7.600000e+00	+1.031254e+00	+0.000000e+00	+1.031254e+00
+1.360000e+01	+7.600000e+00	+9.510972e-01	+0.000000e+00	+9.510972e-01
+1.400000e+01	+7.600000e+00	+8.746948e-01	+0.000000e+00	+8.746948e-01
+1.440000e+01	+7.600000e+00	+8.017416e-01	+0.000000e+00	+8.017416e-01
+1.480000e+01	+7.600000e+00	+7.319538e-01	+0.000000e+00	+7.319538e-01
+1.520000e+01	+7.600000e+00	+6.650552e-01	+0.000000e+00	+6.650552e-01
+1.560000e+01	+7.600000e+00	+6.007839e-01	+0.000000e+00	+6.007839e-01
+1.600000e+01	+7.600000e+00	+5.388861e-01	+0.000000e+00	+5.388861e-01
+1.640000e+01	+7.600000e+00	+4.791178e-01	+0.000000e+00	+4.791178e-01
+1.680000e+01	+7.600000e+00	+4.212413e-01	+0.000000e+00	+4.212413e-01
+1.720000e+01	+7.600000e+00	+3.650256e-01	+0.000000e+00	+3.650256e-01
+1.760000e+01	+7.600000e+00	+3.102504e-01	+0.000000e+00	+3.102504e-01
+1.800000e+01	+7.600000e+00	+2.566954e-01	+0.000000e+00	+2.566954e-01
+1.840000e+01	+7.600000e+00	+2.041527e-01	+0.000000e+00	+2.041527e-01
+1.880000e+01	+7.600000e+00	+1.524158e-01	+0.000000e+00	+1.524158e-01
+1.920000e+01	+7.600000e+00	+1.012773e-01	+0.000000e+00	+1.012773e-01
+1.960000e+01	+7.600000e+00	+5.053903e-02	+0.000000e+00	+5.053903e-02
+2.000000e+01	+7.600000e+00	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+8.000000e+00	+9.510565e+00	+0.000000e+00	+9.510565e+00
+4.000000e-01	+8.000000e+00	+8.922788e+00	+0.000000e+00	+8.922788e+00
+8.000000e-01	+8.000000e+00	+8.373358e+00	+0.000000e+00	+8.373358e+00
+1.200000e+00	+8.000000e+00	+7.860220e+00	+0.000000e+00	+7.860220e+00
+1.600000e+00	+8.000000e+00	+7.378183e+00	+0.000000e+00	+7.378183e+00
+2.000000e+00	+8.000000e+00	+6.925336e+00	+0.000000e+00	+6.925336e+00
+2.400000e+00	+8.000000e+00	+6.499989e+00	+0.000000e+00	+6.499989e+00
+2.800000e+00	+8.000000e+00	+6.100420e+00	+0.000000e+00	+6.100420e+00
+3.200000e+00	+8.000000e+00	+5.725052e+00	+0.000000e+00	+5.725052e+00
+3.600000e+00	+8.000000e+00	+5.372430e+00	+0.000000e+00	+5.372430e+00
+4.000000e+00	+8.000000e+00	+5.041201e+00	+0.000000e+00	+5.041201e+00
+4.400000e+00	+8.000000e+00	+4.729919e+00	+0.000000e+00	+4.729919e+00
+4.800000e+00	+8.000000e+00	+4.437386e+00	+0.000000e+00	+4.437386e+00
+5.200000e+00	+8.000000e+00	+4.162411e+00	+0.000000e+00	+4.162411e+00
+5.600000e+00	+8.000000e+00	+3.903891e+00	+0.000000e+00	+3.903891e+00
+6.000000e+00	+8.000000e+00	+3.660797e+00	+0.000000e+00	+3.660797e+00
+6.400000e+00	+8.000000e+00	+3.432153e+00	+0.000000e+00	+3.432153e+00
+6.800000e+00	+8.000000e+00	+3.217054e+00	+0.000000e+00	+3.217054e+00
+7.200000e+00	+8.000000e+00	+3.014649e+00	+0.000000e+00	+3.014649e+00
+7.600000e+00	+8.000000e+00	+2.824146e+00	+0.000000e+00	+2.824146e+00
+8.000000e+00	+8.000000e+00	+2.644790e+00	+0.000000e+00	+2.644790e+00
+8.400000e+00	+8.000000e+00	+2.475875e+00	+0.000000e+00	+2.475875e+00
+8.800000e+00	+8.000000e+00	+2.316737e+00	+0.000000e+00	+2.316737e+00
+9.200000e+00	+8.000000e+00	+2.166749e+00	+0.000000e+00	+2.166749e+00
+9.600000e+00	+8.000000e+00	+2.025314e+00	+0.000000e+00	+2.025314e+00
+1.000000e+01	+8.000000e+00	+1.891879e+00	+0.000000e+00	+1.891879e+00
+1.040000e+01	+8.000000e+00	+1.765911e+00	+0.000000e+00	+1.765911e+00
+1.080000e+01	+8.000000e+00	+1.646917e+00	+0.000000e+00	+1.646917e+00
+1.120000e+01	+8.000000e+00	+1.534429e+00	+0.000000e+00	+1.534429e+00
+1.160000e+01	+8.000000e+00	+1.428005e+00	+0.000000e+00	+1.428005e+00
+1.200000e+01	+8.000000e+00	+1.327226e+00	+0.000000e+00	+1.327226e+00
+1.240000e+01	+8.000000e+00	+1.231697e+00	+0.000000e+00	+1.231697e+00
+1.280000e+01	+8.000000e+00	+1.141034e+00	+0.000000e+00	+1.141034e+00
+1.320000e+01	+8.000000e+00	+1.054879e+00	+0.000000e+00	+1.054879e+00
+1.360000e+01	+8.000000e+00	+9.728882e-01	+0.000000e+00	+9.728882e-01
+1.400000e+01	+8.000000e+00	+8.947347e-01	+0.000000e+00	+8.947347e-01
+1.440000e+01	+8.000000e+00	+8.201122e-01	+0.000000e+00	+8.201122e-01
+1.480000e+01	+8.000000e+00	+7.487286e-01	+0.000000e+00	+7.487286e-01
+1.520000e+01	+8.000000e+00	+6.803003e-01	+0.000000e+00	+6.803003e-01
+1.560000e+01	+8.000000e+00	+6.145594e-01	+0.000000e+00	+6.145594e-01
+1.600000e+01	+8.000000e+00	+5.512456e-01	+0.000000e+00	+5.512456e-01
+1.640000e+01	+8.000000e+00	+4.901094e-01	+0.000000e+00	+4.901094e-01
+1.680000e+01	+8.000000e+00	+4.309084e-01	+0.000000e+00	+4.309084e-01
+1.720000e+01	+8.000000e+00	+3.734058e-01	+0.000000e+00	+3.734058e-01
+1.760000e+01	+8.000000e+00	+3.173760e-01	+0.000000e+00	+3.173760e-01
+1.800000e+01	+8.000000e+00	+2.625924e-01	+0.000000e+00	+2.625924e-01
+1.840000e+01	+8.000000e+00	+2.088412e-01	+0.000000e+00	+2.088412e-01
+1.880000e+01	+8.000000e+00	+1.559168e-01	+0.000000e+00	+1.559168e-01
+1.920000e+01	+8.000000e+00	+1.036028e-01	+0.000000e+00	+1.036028e-01
+1.960000e+01	+8.000000e+00	+5.169972e-02	+0.000000e+00	+5.169972e-02
+2.000000e+01	+8.000000e+00	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+8.400000e+00	+9.735349e+00	+0.000000e+00	+9.735349e+00
+4.000000e-01	+8.400000e+00	+9.088335e+00	+0.000000e+00	+9.088335e+00
+8.000000e-01	+8.400000e+00	+8.528259e+00	+0.000000e+00	+8.528259e+00
+1.200000e+00	+8.400000e+00	+8.005026e+00	+0.000000e+00	+8.005026e+00
+1.600000e+00	+8.400000e+00	+7.514128e+00	+0.000000e+00	+7.514128e+00
+2.000000e+00	+8.400000e+00	+7.052951e+00	+0.000000e+00	+7.052951e+00
+2.400000e+00	+8.400000e+00	+6.619761e+00	+0.000000e+00	+6.619761e+00
+2.800000e+00	+8.400000e+00	+6.212863e+00	+0.000000e+00	+6.212863e+00
+3.200000e+00	+8.400000e+00	+5.830598e+00	+0.000000e+00	+5.830598e+00
+3.600000e+00	+8.400000e+00	+5.471507e+00	+0.000000e+00	+5.471507e+00
+4.000000e+00	+8.400000e+00	+5.134135e+00	+0.000000e+00	+5.134135e+00
+4.400000e+00	+8.400000e+00	+4.817124e+00	+0.000000e+00	+4.817124e+00
+4.800000e+00	+8.400000e+00	+4.519180e+00	+0.000000e+00	+4.519180e+00
+5.200000e+00	+8.400000e+00	+4.239136e+00	+0.000000e+00	+4.239136e+00
+5.600000e+00	+8.400000e+00	+3.975848e+00	+0.000000e+00	+3.975848e+00
+6.000000e+00	+8.400000e+00	+3.728269e+00	+0.000000e+00	+3.728269e+00
+6.400000e+00	+8.400000e+00	+3.495411e+00	+0.000000e+00	+3.495411e+00
+6.800000e+00	+8.400000e+00	+3.276346e+00	+0.000000e+00	+3.276346e+00
+7.200000e+00	+8.400000e+00	+3.070210e+00	+0.000000e+00	+3.070210e+00
+7.600000e+00	+8.400000e+00	+2.876195e+00	+0.000000e+00	+2.876195e+00
+8.000000e+00	+8.400000e+00	+2.693532e+00	+0.000000e+00	+2.693532e+00
+8.400000e+00	+8.400000e+00	+2.521507e+00	+0.000000e+00	+2.521507e+00
+8.800000e+00	+8.400000e+00	+2.359437e+00	+0.000000e+00	+2.359437e+00
+9.200000e+00	+8.400000e+00	+2.206685e+00	+0.000000e+00	+2.206685e+00
+9.600000e+00	+8.400000e+00	+2.062647e+00	+0.000000e+00	+2.062647e+00
+1.000000e+01	+8.400000e+00	+1.926753e+00	+0.000000e+00	+1.926753e+00
+1.040000e+01	+8.400000e+00	+1.798466e+00	+0.000000e+00	+1.798466e+00
+1.080000e+01	+8.400000e+00	+1.677281e+00	+0.000000e+00	+1.677281e+00
+1.120000e+01	+8.400000e+00	+1.562722e+00	+0.000000e+00	+1.562722e+00
+1.160000e+01	+8.400000e+00	+1.454338e+00	+0.000000e+00	+1.454338e+00
+1.200000e+01	+8.400000e+00	+1.351704e+00	+0.000000e+00	+1.351704e+00
+1.240000e+01	+8.400000e+00	+1.254414e+00	+0.000000e+00	+1.254414e+00
+1.280000e+01	+8.400000e+00	+1.162081e+00	+0.000000e+00	+1.162081e+00
+1.320000e+01	+8.400000e+00	+1.074338e+00	+0.000000e+00	+1.074338e+00
+1.360000e+01	+8.400000e+00	+9.908345e-01	+0.000000e+00	+9.908345e-01
+1.400000e+01	+8.400000e+00	+9.112419e-01	+0.000000e+00	+9.112419e-01
+1.440000e+01	+8.400000e+00	+8.352451e-01	+0.000000e+00	+8.352451e-01
+1.480000e+01	+8.400000e+00	+7.625471e-01	+0.000000e+00	+7.625471e-01
+1.520000e+01	+8.400000e+00	+6.928592e-01	+0.000000e+00	+6.928592e-01
+1.560000e+01	+8.400000e+00	+6.259076e-01	+0.000000e+00	+6.259076e-01
+1.600000e+01	+8.400000e+00	+5.614279e-01	+0.000000e+00	+5.614279e-01
+1.640000e+01	+8.400000e+00	+4.991652e-01	+0.000000e+00	+4.991652e-01
+1.680000e+01	+8.400000e+00	+4.388726e-01	+0.000000e+00	+4.388726e-01
+1.720000e+01	+8.400000e+00	+3.803097e-01	+0.000000e+00	+3.803097e-01
+1.760000e+01	+8.400000e+00	+3.232430e-01	+0.000000e+00	+3.232430e-01
+1.800000e+01	+8.400000e+00	+2.674443e-01	+0.000000e+00	+2.674443e-01
+1.840000e+01	+8.400000e+00	+2.127010e-01	+0.000000e+00	+2.127010e-01
+1.880000e+01	+8.400000e+00	+1.587954e-01	+0.000000e+00	+1.587954e-01
+1.920000e+01	+8.400000e+00	+1.055166e-01	+0.000000e+00	+1.055166e-01
+1.960000e+01	+8.400000e+00	+5.265424e-02	+0.000000e+00	+5.265424e-02
+2.000000e+01	+8.400000e+00	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+8.800000e+00	+9.830153e+00	+0.000000e+00	+9.830153e+00
+4.000000e-01	+8.800000e+00	+9.214455e+00	+0.000000e+00	+9.214455e+00
+8.000000e-01	+8.800000e+00	+8.648440e+00	+0.000000e+00	+8.648440e+00
+1.200000e+00	+8.800000e+00	+8.118390e+00	+0.000000e+00	+8.118390e+00
+1.600000e+00	+8.800000e+00	+7.620419e+00	+0.000000e+00	+7.620419e+00
+2.000000e+00	+8.800000e+00	+7.152726e+00	+0.000000e+00	+7.152726e+00
+2.400000e+00	+8.800000e+00	+6.713427e+00	+0.000000e+00	+6.713427e+00
+2.800000e+00	+8.800000e+00	+6.300781e+00	+0.000000e+00	+6.300781e+00
+3.200000e+00	+8.800000e+00	+5.913116e+00	+0.000000e+00	+5.913116e+00
+3.600000e+00	+8.800000e+00	+5.548962e+00	+0.000000e+00	+5.548962e+00
+4.000000e+00	+8.800000e+00	+5.206795e+00	+0.000000e+00	+5.206795e+00
+4.400000e+00	+8.800000e+00	+4.885289e+00	+0.000000e+00	+4.885289e+00
+4.800000e+00	+8.800000e+00	+4.583142e+00	+0.000000e+00	+4.583142e+00
+5.200000e+00	+8.800000e+00	+4.299128e+00	+0.000000e+00	+4.299128e+00
+5.600000e+00	+8.800000e+00	+4.032112e+00	+0.000000e+00	+4.032112e+00
+6.000000e+00	+8.800000e+00	+3.781026e+00	+0.000000e+00	+3.781026e+00
+6.400000e+00	+8.800000e+00	+3.544870e+00	+0.000000e+00	+3.544870e+00
+6.800000e+00	+8.800000e+00	+3.322704e+00	+0.000000e+00	+3.322704e+00
+7.200000e+00	+8.800000e+00	+3.113649e+00	+0.000000e+00	+3.113649e+00
+7.600000e+00	+8.800000e+00	+2.916889e+00	+0.000000e+00	+2.916889e+00
+8.000000e+00	+8.800000e+00	+2.731642e+00	+0.000000e+00	+2.731642e+00
+8.400000e+00	+8.800000e+00	+2.557182e+00	+0.000000e+00	+2.557182e+00
+8.800000e+00	+8.800000e+00	+2.392822e+00	+0.000000e+00	+2.392822e+00
+9.200000e+00	+8.800000e+00	+2.237911e+00	+0.000000e+00	+2.237911e+00
+9.600000e+00	+8.800000e+00	+2.091838e+00	+0.000000e+00	+2.091838e+00
+1.000000e+01	+8.800000e+00	+1.954023e+00	+0.000000e+00	+1.954023e+00
+1.040000e+01	+8.800000e+00	+1.823923e+00	+0.000000e+00	+1.823923e+00
+1.080000e+01	+8.800000e+00	+1.701026e+00	+0.000000e+00	+1.701026e+00
+1.120000e+01	+8.800000e+00	+1.584847e+00	+0.000000e+00	+1.584847e+00
+1.160000e+01	+8.800000e+00	+1.474933e+00	+0.000000e+00	+1.474933e+00
+1.200000e+01	+8.800000e+00	+1.370845e+00	+0.000000e+00	+1.370845e+00
+1.240000e+01	+8.800000e+00	+1.272180e+00	+0.000000e+00	+1.272180e+00
+1.280000e+01	+8.800000e+00	+1.178541e+00	+0.000000e+00	+1.178541e+00
+1.320000e+01	+8.800000e+00	+1.089555e+00	+0.000000e+00	+1.089555e+00
+1.360000e+01	+8.800000e+00	+1.004870e+00	+0.000000e+00	+1.004870e+00
+1.400000e+01	+8.800000e+00	+9.241503e-01	+0.000000e+00	+9.241503e-01
+1.440000e+01	+8.800000e+00	+8.470799e-01	+0.000000e+00	+8.470799e-01
+1.480000e+01	+8.800000e+00	+7.733527e-01	+0.000000e+00	+7.733527e-01
+1.520000e+01	+8.800000e+00	+7.026811e-01	+0.000000e+00	+7.026811e-01
+1.560000e+01	+8.800000e+00	+6.347830e-01	+0.000000e+00	+6.347830e-01
+1.600000e+01	+8.800000e+00	+5.693924e-01	+0.000000e+00	+5.693924e-01
+1.640000e+01	+8.800000e+00	+5.062478e-01	+0.000000e+00	+5.062478e-01
+1.680000e+01	+8.800000e+00	+4.450998e-01	+0.000000e+00	+4.450998e-01
+1.720000e+01	+8.800000e+00	+3.857078e-01	+0.000000e+00	+3.857078e-01
+1.760000e+01	+8.800000e+00	+3.278292e-01	+0.000000e+00	+3.278292e-01
+1.800000e+01	+8.800000e+00	+2.712389e-01	+0.000000e+00	+2.712389e-01
+1.840000e+01	+8.800000e+00	+2.157170e-01	+0.000000e+00	+2.157170e-01
+1.880000e+01	+8.800000e+00	+1.610454e-01	+0.000000e+00	+1.610454e-01
+1.920000e+01	+8.800000e+00	+1.070114e-01	+0.000000e+00	+1.070114e-01
+1.960000e+01	+8.800000e+00	+5.339989e-02	+0.000000e+00	+5.339989e-02
+2.000000e+01	+8.800000e+00	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+9.200000e+00	+9.887690e+00	+0.000000e+00	+9.887690e+00
+4.000000e-01	+9.200000e+00	+9.302468e+00	+0.000000e+00	+9.302468e+00
+8.000000e-01	+9.200000e+00	+8.734889e+00	+0.000000e+00	+8.734889e+00
+1.200000e+00	+9.200000e+00	+8.199664e+00	+0.000000e+00	+8.199664e+00
+1.600000e+00	+9.200000e+00	+7.696707e+00	+0.000000e+00	+7.696707e+00
+2.000000e+00	+9.200000e+00	+7.224323e+00	+0.000000e+00	+7.224323e+00
+2.400000e+00	+9.200000e+00	+6.780631e+00	+0.000000e+00	+6.780631e+00
+2.800000e+00	+9.200000e+00	+6.363812e+00	+0.000000e+00	+6.363812e+00
+3.200000e+00	+9.200000e+00	+5.972310e+00	+0.000000e+00	+5.972310e+00
+3.600000e+00	+9.200000e+00	+5.604486e+00	+0.000000e+00	+5.604486e+00
+4.000000e+00	+9.200000e+00	+5.258913e+00	+0.000000e+00	+5.258913e+00
+4.400000e+00	+9.200000e+00	+4.934194e+00	+0.000000e+00	+4.934194e+00
+4.800000e+00	+9.200000e+00	+4.629012e+00	+0.000000e+00	+4.629012e+00
+5.200000e+00	+9.200000e+00	+4.342156e+00	+0.000000e+00	+4.342156e+00
+5.600000e+00	+9.200000e+00	+4.072461e+00	+0.000000e+00	+4.072461e+00
+6.000000e+00	+9.200000e+00	+3.818859e+00	+0.000000e+00	+3.818859e+00
+6.400000e+00	+9.200000e+00	+3.580334e+00	+0.000000e+00	+3.580334e+00
+6.800000e+00	+9.200000e+00	+3.355942e+00	+0.000000e+00	+3.355942e+00
+7.200000e+00	+9.200000e+00	+3.144797e+00	+0.000000e+00	+3.144797e+00
+7.600000e+00	+9.200000e+00	+2.946066e+00	+0.000000e+00	+2.946066e+00
+8.000000e+00	+9.200000e+00	+2.758968e+00	+0.000000e+00	+2.758968e+00
+8.400000e+00	+9.200000e+00	+2.582765e+00	+0.000000e+00	+2.582765e+00
+8.800000e+00	+9.200000e+00	+2.416762e+00	+0.000000e+00	+2.416762e+00
+9.200000e+00	+9.200000e+00	+2.260304e+00	+0.000000e+00	+2.260304e+00
+9.600000e+00	+9.200000e+00	+2.112772e+00	+0.000000e+00	+2.112772e+00
+1.000000e+01	+9.200000e+00	+1.973581e+00	+0.000000e+00	+1.973581e+00
+1.040000e+01	+9.200000e+00	+1.842183e+00	+0.000000e+00	+1.842183e+00
+1.080000e+01	+9.200000e+00	+1.718058e+00	+0.000000e+00	+1.718058e+00
+1.120000e+01	+9.200000e+00	+1.600720e+00	+0.000000e+00	+1.600720e+00
+1.160000e+01	+9.200000e+00	+1.489705e+00	+0.000000e+00	+1.489705e+00
+1.200000e+01	+9.200000e+00	+1.384579e+00	+0.000000e+00	+1.384579e+00
+1.240000e+01	+9.200000e+00	+1.284925e+00	+0.000000e+00	+1.284925e+00
+1.280000e+01	+9.200000e+00	+1.190348e+00	+0.000000e+00	+1.190348e+00
+1.320000e+01	+9.200000e+00	+1.100470e+00	+0.000000e+00	+1.100470e+00
+1.360000e+01	+9.200000e+00	+1.014936e+00	+0.000000e+00	+1.014936e+00
+1.400000e+01	+9.200000e+00	+9.334074e-01	+0.000000e+00	+9.334074e-01
+1.440000e+01	+9.200000e+00	+8.555659e-01	+0.000000e+00	+8.555659e-01
+1.480000e+01	+9.200000e+00	+7.811022e-01	+0.000000e+00	+7.811022e-01
+1.520000e+01	+9.200000e+00	+7.097245e-01	+0.000000e+00	+7.097245e-01
+1.560000e+01	+9.200000e+00	+6.411485e-01	+0.000000e+00	+6.411485e-01
+1.600000e+01	+9.200000e+00	+5.751057e-01	+0.000000e+00	+5.751057e-01
+1.640000e+01	+9.200000e+00	+5.113289e-01	+0.000000e+00	+5.113289e-01
+1.680000e+01	+9.200000e+00	+4.495663e-01	+0.000000e+00	+4.495663e-01
+1.720000e+01	+9.200000e+00	+3.895780e-01	+0.000000e+00	+3.895780e-01
+1.760000e+01	+9.200000e+00	+3.311146e-01	+0.000000e+00	+3.311146e-01
+1.800000e+01	+9.200000e+00	+2.739570e-01	+0.000000e+00	+2.739570e-01
+1.840000e+01	+9.200000e+00	+2.178767e-01	+0.000000e+00	+2.178767e-01
+1.880000e+01	+9.200000e+00	+1.626584e-01	+0.000000e+00	+1.626584e-01
+1.920000e+01	+9.200000e+00	+1.080818e-01	+0.000000e+00	+1.080818e-01
+1.960000e+01	+9.200000e+00	+5.393416e-02	+0.000000e+00	+5.393416e-02
+2.000000e+01	+9.200000e+00	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+9.600000e+00	+9.960075e+00	+0.000000e+00	+9.960075e+00
+4.000000e-01	+9.600000e+00	+9.360142e+00	+0.000000e+00	+9.360142e+00
+8.000000e-01	+9.600000e+00	+8.787185e+00	+0.000000e+00	+8.787185e+00
+1.200000e+00	+9.600000e+00	+8.248524e+00	+0.000000e+00	+8.248524e+00
+1.600000e+00	+9.600000e+00	+7.742640e+00	+0.000000e+00	+7.742640e+00
+2.000000e+00	+9.600000e+00	+7.267409e+00	+0.000000e+00	+7.267409e+00
+2.400000e+00	+9.600000e+00	+6.821090e+00	+0.000000e+00	+6.821090e+00
+2.800000e+00	+9.600000e+00	+6.401793e+00	+0.000000e+00	+6.401793e+00
+3.200000e+00	+9.600000e+00	+6.007926e+00	+0.000000e+00	+6.007926e+00
+3.600000e+00	+9.600000e+00	+5.637924e+00	+0.000000e+00	+5.637924e+00
+4.000000e+00	+9.600000e+00	+5.290280e+00	+0.000000e+00	+5.290280e+00
+4.400000e+00	+9.600000e+00	+4.963612e+00	+0.000000e+00	+4.963612e+00
+4.800000e+00	+9.600000e+00	+4.656617e+00	+0.000000e+00	+4.656617e+00
+5.200000e+00	+9.600000e+00	+4.368038e+00	+0.000000e+00	+4.368038e+00
+5.600000e+00	+9.600000e+00	+4.096734e+00	+0.000000e+00	+4.096734e+00
+6.000000e+00	+9.600000e+00	+3.841617e+00	+0.000000e+00	+3.841617e+00
+6.400000e+00	+9.600000e+00	+3.601670e+00	+0.000000e+00	+3.601670e+00
+6.800000e+00	+9.600000e+00	+3.375938e+00	+0.000000e+00	+3.375938e+00
+7.200000e+00	+9.600000e+00	+3.163532e+00	+0.000000e+00	+3.163532e+00
+7.600000e+00	+9.600000e+00	+2.963618e+00	+0.000000e+00	+2.963618e+00
+8.000000e+00	+9.600000e+00	+2.775405e+00	+0.000000e+00	+2.775405e+00
+8.400000e+00	+9.600000e+00	+2.598154e+00	+0.000000e+00	+2.598154e+00
+8.800000e+00	+9.600000e+00	+2.431165e+00	+0.000000e+00	+2.431165e+00
+9.200000e+00	+9.600000e+00	+2.273777e+00	+0.000000e+00	+2.273777e+00
+9.600000e+00	+9.600000e+00	+2.125370e+00	+0.000000e+00	+2.125370e+00
+1.000000e+01	+9.600000e+00	+1.985353e+00	+0.000000e+00	+1.985353e+00
+1.040000e+01	+9.600000e+00	+1.853174e+00	+0.000000e+00	+1.853174e+00
+1.080000e+01	+9.600000e+00	+1.728312e+00	+0.000000e+00	+1.728312e+00
+1.120000e+01	+9.600000e+00	+1.610276e+00	+0.000000e+00	+1.610276e+00
+1.160000e+01	+9.600000e+00	+1.498601e+00	+0.000000e+00	+1.498601e+00
+1.200000e+01	+9.600000e+00	+1.392849e+00	+0.000000e+00	+1.392849e+00
+1.240000e+01	+9.600000e+00	+1.292599e+00	+0.000000e+00	+1.292599e+00
+1.280000e+01	+9.600000e+00	+1.197457e+00	+0.000000e+00	+1.197457e+00
+1.320000e+01	+9.600000e+00	+1.107042e+00	+0.000000e+00	+1.107042e+00
+1.360000e+01	+9.600000e+00	+1.020996e+00	+0.000000e+00	+1.020996e+00
+1.400000e+01	+9.600000e+00	+9.389800e-01	+0.000000e+00	+9.389800e-01
+1.440000e+01	+9.600000e+00	+8.606721e-01	+0.000000e+00	+8.606721e-01
+1.480000e+01	+9.600000e+00	+7.857639e-01	+0.000000e+00	+7.857639e-01
+1.520000e+01	+9.600000e+00	+7.139617e-01	+0.000000e+00	+7.139617e-01
+1.560000e+01	+9.600000e+00	+6.449802e-01	+0.000000e+00	+6.449802e-01
+1.600000e+01	+9.600000e+00	+5.785419e-01	+0.000000e+00	+5.785419e-01
+1.640000e+01	+9.600000e+00	+5.143837e-01	+0.000000e+00	+5.143837e-01
+1.680000e+01	+9.600000e+00	+4.522537e-01	+0.000000e+00	+4.522537e-01
+1.720000e+01	+9.600000e+00	+3.919024e-01	+0.000000e+00	+3.919024e-01
+1.760000e+01	+9.600000e+00	+3.330902e-01	+0.000000e+00	+3.330902e-01
